mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59333.30699,g,23.02176851,0.812318361,22.14104634,c4d_210429_072204_ooi_g_v1.fits.fz,FALSE,,
59337.13967,g,22.22275496,0.086533503,23.8304155,c4d_210503_032107_ooi_g_v1.fits.fz,TRUE,,
59337.14059,r,21.71990862,0.053314844,23.8532462,c4d_210503_032226_ooi_r_v1.fits.fz,TRUE,,
59337.14172,z,22.45460555,0.213808741,23.03806956,c4d_210503_032404_ooi_z_v1.fits.fz,FALSE,,
59337.29842,g,22.12189155,0.205097474,22.74644853,c4d_210503_070943_ooi_g_v1.fits.fz,FALSE,,
59340.15022,r,21.985121,0.063891607,23.92447236,c4d_210506_033618_ooi_r_v1.fits.fz,TRUE,,
59340.15135,z,23.04508918,0.308444226,23.24892197,c4d_210506_033756_ooi_z_v1.fits.fz,FALSE,,
59340.3259,g,22.48569163,0.223460351,23.00791163,c4d_210506_074917_ooi_g_v1.fits.fz,FALSE,,
59343.15189,g,22.86460206,0.190331712,23.59654084,c4d_210509_033843_ooi_g_v1.fits.fz,FALSE,,
59343.1528,r,22.27001889,0.114746726,23.55466562,c4d_210509_034001_ooi_r_v1.fits.fz,TRUE,,
59343.15394,z,27.91446489,131.527488,21.49946889,c4d_210509_034140_ooi_z_v1.fits.fz,FALSE,,
59346.15406,g,22.95564267,0.158557232,23.89379307,c4d_210512_034150_ooi_g_v1.fits.fz,FALSE,,
59346.15496,r,22.10429232,0.085391978,23.6955145,c4d_210512_034308_ooi_r_v1.fits.fz,TRUE,,
59346.1561,z,22.71751004,0.324572312,22.84340837,c4d_210512_034447_ooi_z_v1.fits.fz,FALSE,,
59349.13989,g,23.55855732,0.244907201,24.01009385,c4d_210515_032126_ooi_g_v1.fits.fz,FALSE,,
59349.14079,r,22.26334678,0.073507834,24.05471601,c4d_210515_032244_ooi_r_v1.fits.fz,FALSE,,
59349.14193,z,22.47884989,0.21320318,23.06741684,c4d_210515_032423_ooi_z_v1.fits.fz,FALSE,,
59352.07921,g,23.19444482,0.1745823,24.01940805,c4d_210518_015403_ooi_g_v1.fits.fz,FALSE,,
59352.08012,r,22.49733388,0.095488709,23.99001645,c4d_210518_015522_ooi_r_v1.fits.fz,TRUE,,
59352.08126,z,22.59069851,0.257705787,22.97099893,c4d_210518_015700_ooi_z_v1.fits.fz,FALSE,,
59352.26442,g,23.84745708,0.442270076,23.65890565,c4d_210518_062045_ooi_g_v1.fits.fz,FALSE,,
59356.07819,g,23.868671,0.958679845,22.79893317,c4d_210522_015235_ooi_g_v1.fits.fz,FALSE,,
59356.07909,r,22.51484474,0.220939134,23.0666581,c4d_210522_015353_ooi_r_v1.fits.fz,FALSE,,
59356.08022,z,22.7661993,0.346276215,22.82283385,c4d_210522_015531_ooi_z_v1.fits.fz,FALSE,,
59356.26361,g,23.59204038,0.92972181,22.58421955,c4d_210522_061935_ooi_g_v1.fits.fz,FALSE,,
59358.20852,z,22.79715043,0.59824219,22.23524006,c4d_210524_050015_ooi_z_v1.fits.fz,FALSE,,
59358.22993,z,23.19088975,0.89621878,22.2164522,c4d_210524_053105_ooi_z_v1.fits.fz,FALSE,,
59358.24065,z,22.34564574,0.412190337,22.21163804,c4d_210524_054632_ooi_z_v1.fits.fz,FALSE,,
59358.25127,z,22.33818559,0.521989673,21.94675009,c4d_210524_060150_ooi_z_v1.fits.fz,FALSE,,
59358.26186,z,22.27656037,0.458512836,22.0193254,c4d_210524_061704_ooi_z_v1.fits.fz,FALSE,,
59358.27256,z,21.74005756,0.213351062,22.34284635,c4d_210524_063229_ooi_z_v1.fits.fz,FALSE,,
59361.18958,z,23.50248011,0.815153149,22.61775006,c4d_210527_043259_ooi_z_v1.fits.fz,FALSE,,
59361.21574,z,24.69263033,2.355665223,22.67116128,c4d_210527_051040_ooi_z_v1.fits.fz,FALSE,,
59364.19761,z,23.36772267,0.454403016,23.12829631,c4d_210530_044433_ooi_z_v1.fits.fz,FALSE,,
59364.22373,z,23.69945438,0.64327023,23.06743482,c4d_210530_052210_ooi_z_v1.fits.fz,FALSE,,
59364.24986,z,22.63775552,0.318365499,22.79749906,c4d_210530_055948_ooi_z_v1.fits.fz,FALSE,,
59367.07042,g,23.5559903,0.24655026,23.98506585,c4d_210602_014123_ooi_g_v1.fits.fz,FALSE,,
59367.07133,r,22.77572004,0.13224221,23.89283453,c4d_210602_014243_ooi_r_v1.fits.fz,TRUE,,
59367.07246,z,23.34688191,0.538808354,22.90324783,c4d_210602_014420_ooi_z_v1.fits.fz,FALSE,,
59367.25438,g,23.85686543,0.714359527,23.12905258,c4d_210602_060618_ooi_g_v1.fits.fz,FALSE,,
59370.05227,g,25.06664455,3.864480032,22.49040583,c4d_210605_011516_ooi_g_v1.fits.fz,FALSE,,
59370.05319,r,25.6118855,5.064428859,22.75028113,c4d_210605_011635_ooi_r_v1.fits.fz,FALSE,,
59370.05433,z,25.40875645,3.878208681,22.82953453,c4d_210605_011813_ooi_z_v1.fits.fz,FALSE,,
59370.10807,g,23.54366717,1.708912851,21.88427252,c4d_210605_023537_ooi_g_v1.fits.fz,FALSE,,
