mjd,filter,mag,magerr,lm5,sciname,alert,name,redshift
59352.12545,g,24.71841173,1.026322483,23.58499875,c4d_210518_030038_ooi_g_v1.fits.fz,FALSE,,
59352.12635,r,23.10731839,0.184727,23.84330304,c4d_210518_030156_ooi_r_v1.fits.fz,FALSE,,
59352.12751,z,23.20768172,0.4649852,22.94770471,c4d_210518_030336_ooi_z_v1.fits.fz,FALSE,,
59352.27626,g,24.20952257,0.417365303,24.06960555,c4d_210518_063749_ooi_g_v1.fits.fz,FALSE,,
59356.12431,g,24.28286982,1.177944605,23.00874462,c4d_210522_025900_ooi_g_v1.fits.fz,FALSE,,
59356.12521,r,23.20932413,0.233729727,23.70960769,c4d_210522_030018_ooi_r_v1.fits.fz,FALSE,,
59356.12635,z,23.4897597,0.615391165,22.90966196,c4d_210522_030157_ooi_z_v1.fits.fz,FALSE,,
59367.11654,g,24.03361502,0.296864558,24.26651914,c4d_210602_024749_ooi_g_v1.fits.fz,FALSE,,
59367.11745,r,23.83353962,0.353963133,23.88319407,c4d_210602_024907_ooi_r_v1.fits.fz,FALSE,,
59367.11859,z,25.85899764,4.781542795,23.06988433,c4d_210602_025046_ooi_z_v1.fits.fz,FALSE,,
59367.2663,g,23.58403289,0.538328831,23.16680485,c4d_210602_062328_ooi_g_v1.fits.fz,FALSE,,
59370.10062,g,24.52893997,1.656938809,22.89833962,c4d_210605_022453_ooi_g_v1.fits.fz,FALSE,,
59370.10153,r,25.08224026,1.405141233,23.63298214,c4d_210605_022611_ooi_r_v1.fits.fz,FALSE,,
59370.10267,z,24.168919,1.500039484,22.63077154,c4d_210605_022750_ooi_z_v1.fits.fz,FALSE,,
